Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
multi-shot,840,sippv2/fixlen4/30eve/p04[count=350],193.3742,155.52,169.3428,162.299,,680.5360000000001
multi-shot,900,sippv2/fixlen4/30eve/p02[count=350],199.9854,169.92,,,,369.9054
multi-shot,600,sippv2/fixlen4/30eve/p01[count=350],140.2392,,,,,140.2392
multi-shot,600,sippv2/fixlen4/30eve/p04[count=350],140.2392,121.536,121.262,124.525,,507.5622000000001
multi-shot,660,sippv2/fixlen4/30eve/p01[count=350],154.5678,,,,,154.5678
multi-shot,780,sippv2/fixlen4/30eve/p01[count=350],,,,,,0.0
multi-shot,720,sippv2/fixlen4/30eve/p01[count=350],161.179,,,,,161.179
multi-shot,900,sippv2/fixlen4/30eve/p05[count=350],200.6414,169.92,186.363,178.036,191.398,926.3584
multi-shot,720,sippv2/fixlen4/30eve/p03[count=350],161.179,139.392,147.6692,,,448.2402
multi-shot,840,sippv2/fixlen4/30eve/p02[count=350],193.3742,155.52,,,,348.8942
multi-shot,600,sippv2/fixlen4/30eve/p02[count=350],140.2392,121.536,,,,261.77520000000004
multi-shot,780,sippv2/fixlen4/30eve/p04[count=350],178.2956,152.064,155.4858,153.305,,639.1504
multi-shot,660,sippv2/fixlen4/30eve/p04[count=350],154.5678,131.328,136.1734,130.232,,552.3012
multi-shot,780,sippv2/fixlen4/30eve/p03[count=350],178.2956,150.912,160.4028,,,489.6104
multi-shot,660,sippv2/fixlen4/30eve/p03[count=350],154.5678,131.328,136.1734,,,422.0692
multi-shot,840,sippv2/fixlen4/30eve/p03[count=350],193.3742,155.52,169.3428,,,518.2370000000001
multi-shot,840,sippv2/fixlen4/30eve/p05[count=350],193.3742,155.52,169.3428,162.299,181.746,862.282
multi-shot,600,sippv2/fixlen4/30eve/p05[count=350],140.2392,122.112,123.05,125.843,134.779,646.0232000000001
multi-shot,840,sippv2/fixlen4/30eve/p01[count=350],193.3742,,,,,193.3742
